"EXPERIMENT_NAME","ANALYSIS_ID","ANALYSIS_NAME","METRIC_NAME","METRIC_DESCRIPTION","METRIC_DESIRED_DIRECTION","ANALYZED_AT","TREATMENT_VARIANT_NAME","CONTROL_METRIC_VALUE","CONTROL_EXPOSURES","TREATMENT_METRIC_VALUE","TREATMENT_EXPOSURES","TREATMENT_METRIC_IMPACT_RELATIVE","TREATMENT_IMPACT_RELATIVE_LOWER","TREATMENT_IMPACT_RELATIVE_UPPER","TREATMENT_RELATIVE_GLOBAL_LIFT","TREATMENT_METRIC_IMPACT_ABSOLUTE","TREATMENT_IMPACT_ABSOLUTE_LOWER","TREATMENT_IMPACT_ABSOLUTE_UPPER","TREATMENT_ABSOLUTE_GLOBAL_LIFT","TREATMENT_P_VALUE","TREATMENT_LABEL","TREATMENT_METRIC_ID","TREATMENT_DESIRED_DIRECTION","TREATMENT_STAT_SIG"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_platform_ipados","same day conversion platform ipados","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:40:14.600917000","icon treatment",0.367094780000000000,119128,0.368993660000000000,115039,0.002474810000000000,-0.006119500000000000,0.011069120000000000,\\N,0.000908490000000000,-0.002246440000000000,0.004063420000000000,\\N,0.572489510000000000,"success","6ae4127d-02a3-44c0-924f-2e06d4221c23","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_platform_ipados","same day conversion platform ipados","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:40:14.609799000","no icon treatment",0.367094780000000000,119128,0.367370860000000000,115052,-0.000666580000000000,-0.009275820000000000,0.007942660000000000,\\N,-0.000244700000000000,-0.003405100000000000,0.002915710000000000,\\N,0.879383110000000000,"success","6ae4127d-02a3-44c0-924f-2e06d4221c23","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_platform_mobile_web","same day conversion platform mobile web","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:40:45.480805000","no icon treatment",0.521327920000000000,154319,0.521400460000000000,150405,-0.000989840000000000,-0.006903440000000000,0.004923760000000000,\\N,-0.000516030000000000,-0.003598960000000000,0.002566890000000000,\\N,0.742860990000000000,"success","8cbed557-c43a-464e-b0f3-64e5f8665f4f","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_platform_mobile_web","same day conversion platform mobile web","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:40:45.475865000","icon treatment",0.521327920000000000,154319,0.518814130000000000,149441,-0.004329430000000000,-0.010252260000000000,0.001593400000000000,\\N,-0.002257050000000000,-0.005344790000000000,0.000830680000000000,\\N,0.151948790000000000,"success","8cbed557-c43a-464e-b0f3-64e5f8665f4f","increase","directional negative"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_all_carousel_homefeed","same day conversion attributed to carousel and homefeed","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:04.981033000","icon treatment",0.205672850000000000,8480548,0.205891130000000000,8231811,0.000822160000000000,-0.000426620000000000,0.002070930000000000,\\N,0.000169100000000000,-0.000087740000000000,0.000425930000000000,\\N,0.196917300000000000,"success","d3d70651-b629-493d-a0ce-b1b51e61da2f","increase","directional positive"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_all_carousel_homefeed","same day conversion attributed to carousel and homefeed","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:04.976505000","no icon treatment",0.205672850000000000,8480548,0.205413210000000000,8227061,-0.000726420000000000,-0.001974760000000000,0.000521920000000000,\\N,-0.000149410000000000,-0.000406150000000000,0.000107340000000000,\\N,0.254068800000000000,"success","d3d70651-b629-493d-a0ce-b1b51e61da2f","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_announcement","same day conversion attributed to announcement","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:19.758904000","icon treatment",0.000407400000000000,8480548,0.000411210000000000,8231811,0.009595880000000000,-0.013673860000000000,0.032865630000000000,\\N,0.000003910000000000,-0.000005570000000000,0.000013390000000000,\\N,0.418951290000000000,"success","b1548279-1891-44e2-b664-43d8e6f468b5","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_announcement","same day conversion attributed to announcement","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:19.751317000","no icon treatment",0.000407400000000000,8480548,0.000417270000000000,8227061,0.023940000000000000,0.000561600000000000,0.047318400000000000,\\N,0.000009750000000000,0.000000230000000000,0.000019280000000000,\\N,0.044744710000000000,"success","b1548279-1891-44e2-b664-43d8e6f468b5","increase","significant positive"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_autocomplete","same day conversion attributed to autocomplete","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:34.453272000","no icon treatment",0.131187890000000000,8480548,0.131178140000000000,8227061,0.000058080000000000,-0.001488500000000000,0.001604670000000000,\\N,0.000007620000000000,-0.000195270000000000,0.000210510000000000,\\N,0.941323570000000000,"success","c85803c9-573f-4351-95b9-2b894e9f6cd5","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_autocomplete","same day conversion attributed to autocomplete","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:34.459302000","icon treatment",0.131187890000000000,8480548,0.131082480000000000,8231811,-0.001001140000000000,-0.002547370000000000,0.000545090000000000,\\N,-0.000131340000000000,-0.000334180000000000,0.000071510000000000,\\N,0.204433010000000000,"success","c85803c9-573f-4351-95b9-2b894e9f6cd5","increase","directional negative"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_banner","same day conversion attributed to banner","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:02.835854000","no icon treatment",0.001014850000000000,8480548,0.001010190000000000,8227061,-0.004508570000000000,-0.019604180000000000,0.010587050000000000,\\N,-0.000004580000000000,-0.000019900000000000,0.000010740000000000,\\N,0.558294160000000000,"success","501f543f-d010-42a6-a2dc-67cb7b96c79a","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_banner","same day conversion attributed to banner","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:02.830225000","icon treatment",0.001014850000000000,8480548,0.000997520000000000,8231811,-0.017128620000000000,-0.032185180000000000,-0.002072050000000000,\\N,-0.000017380000000000,-0.000032660000000000,-0.000002100000000000,\\N,0.025768020000000000,"success","501f543f-d010-42a6-a2dc-67cb7b96c79a","increase","significant negative"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_collection_carousel_landing_page","same day conversion attributed to collection carousel landing page","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:23.827424000","icon treatment",0.000387440000000000,8480548,0.000378590000000000,8231811,-0.023051300000000000,-0.059523080000000000,0.013420480000000000,\\N,-0.000008930000000000,-0.000023060000000000,0.000005200000000000,\\N,0.215434990000000000,"success","b40a1634-a7d4-4e32-9362-e3da2eb5eaaf","increase","directional negative"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_collection_carousel_landing_page","same day conversion attributed to collection carousel landing page","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:23.833403000","no icon treatment",0.000387440000000000,8480548,0.000388390000000000,8227061,0.002737500000000000,-0.034298620000000000,0.039773610000000000,\\N,0.000001060000000000,-0.000013290000000000,0.000015410000000000,\\N,0.884814030000000000,"success","b40a1634-a7d4-4e32-9362-e3da2eb5eaaf","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_core_search","same day conversion attributed to core search","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:16.130788000","icon treatment",0.099426610000000000,8480548,0.099414000000000000,8231811,-0.000098200000000000,-0.001899290000000000,0.001702880000000000,\\N,-0.000009760000000000,-0.000188840000000000,0.000169310000000000,\\N,0.914894800000000000,"success","db02aba9-e91b-49de-84b7-f6dd34588cb7","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_core_search","same day conversion attributed to core search","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:16.137380000","no icon treatment",0.099426610000000000,8480548,0.099368790000000000,8227061,-0.000384060000000000,-0.002185490000000000,0.001417360000000000,\\N,-0.000038190000000000,-0.000217300000000000,0.000140920000000000,\\N,0.676046610000000000,"success","db02aba9-e91b-49de-84b7-f6dd34588cb7","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_cuisine_filter","same day conversion surface cuisine filter","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:59.154400000","icon treatment",0.064161250000000000,8480548,0.064146480000000000,8231811,-0.000259440000000000,-0.002685720000000000,0.002166830000000000,\\N,-0.000016650000000000,-0.000172320000000000,0.000139030000000000,\\N,0.833994710000000000,"success","9a204c2d-d1ff-4efe-b80d-6d8080eba15d","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_cuisine_filter","same day conversion surface cuisine filter","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:59.238976000","no icon treatment",0.064161250000000000,8480548,0.064156680000000000,8227061,0.000063020000000000,-0.002363740000000000,0.002489780000000000,\\N,0.000004040000000000,-0.000151660000000000,0.000159750000000000,\\N,0.959405470000000000,"success","9a204c2d-d1ff-4efe-b80d-6d8080eba15d","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_doubledash","same day conversion attributed to double dash","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:46.005178000","icon treatment",0.005928990000000000,8480548,0.005900840000000000,8231811,-0.004963000000000000,-0.011828220000000000,0.001902230000000000,\\N,-0.000029430000000000,-0.000070130000000000,0.000011280000000000,\\N,0.156513860000000000,"success","a575d0d2-618a-4f84-be6b-c0eb8e2814ae","increase","directional negative"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_doubledash","same day conversion attributed to double dash","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:45.998945000","no icon treatment",0.005928990000000000,8480548,0.005948170000000000,8227061,0.003309320000000000,-0.003586990000000000,0.010205640000000000,\\N,0.000019620000000000,-0.000021270000000000,0.000060510000000000,\\N,0.346948260000000000,"success","a575d0d2-618a-4f84-be6b-c0eb8e2814ae","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_home_feed","same day conversion attributed to homefeed","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:20.283801000","icon treatment",0.010344850000000000,8480548,0.010441540000000000,8231811,0.008822820000000000,0.002325720000000000,0.015319920000000000,\\N,0.000091270000000000,0.000024060000000000,0.000158480000000000,\\N,0.007777960000000000,"success","4e979027-156d-4f68-9616-8188fa915c88","increase","significant positive"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_home_feed","same day conversion attributed to homefeed","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:20.289174000","no icon treatment",0.010344850000000000,8480548,0.010333860000000000,8227061,-0.000934770000000000,-0.007421050000000000,0.005551520000000000,\\N,-0.000009670000000000,-0.000076770000000000,0.000057430000000000,\\N,0.777591260000000000,"success","4e979027-156d-4f68-9616-8188fa915c88","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_me_tab","same day conversion attributed to Me Tab","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:04.225020000","no icon treatment",0.014602440000000000,8480548,0.014612240000000000,8227061,0.000866670000000000,-0.004137060000000000,0.005870390000000000,\\N,0.000012660000000000,-0.000060410000000000,0.000085720000000000,\\N,0.734252700000000000,"\N","cc9f4a91-33eb-49fd-b165-320f19ae3497","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_me_tab","same day conversion attributed to Me Tab","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:04.219452000","icon treatment",0.014602440000000000,8480548,0.014667730000000000,8231811,0.004314620000000000,-0.000700480000000000,0.009329720000000000,\\N,0.000063000000000000,-0.000010230000000000,0.000136240000000000,\\N,0.091755640000000000,"\N","cc9f4a91-33eb-49fd-b165-320f19ae3497","increase","directional positive"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_notif_hub","same day conversion attributed to the Notifications Hub","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:17.748100000","icon treatment",0.000502260000000000,8480548,0.000510020000000000,8231811,0.015450450000000000,-0.006185920000000000,0.037086820000000000,\\N,0.000007760000000000,-0.000003110000000000,0.000018630000000000,\\N,0.161632160000000000,"\N","a6829ae9-0024-4c6d-8ac2-ac6a649dc6a2","increase","directional positive"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_notif_hub","same day conversion attributed to the Notifications Hub","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:17.755180000","no icon treatment",0.000502260000000000,8480548,0.000509550000000000,8227061,0.014534260000000000,-0.007126970000000000,0.036195480000000000,\\N,0.000007300000000000,-0.000003580000000000,0.000018180000000000,\\N,0.188477170000000000,"\N","a6829ae9-0024-4c6d-8ac2-ac6a649dc6a2","increase","directional positive"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_offer_tab","same day conversion surface offer tab","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:02.940002000","icon treatment",0.003242740000000000,8480548,0.003238060000000000,8231811,-0.001621420000000000,-0.011873890000000000,0.008631050000000000,\\N,-0.000005260000000000,-0.000038500000000000,0.000027990000000000,\\N,0.756586050000000000,"success","e19b1530-ff64-4c10-a6d6-872356650445","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_offer_tab","same day conversion surface offer tab","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:02.946355000","no icon treatment",0.003242740000000000,8480548,0.003245180000000000,8227061,0.000868410000000000,-0.009392420000000000,0.011129240000000000,\\N,0.000002820000000000,-0.000030460000000000,0.000036090000000000,\\N,0.868252350000000000,"success","e19b1530-ff64-4c10-a6d6-872356650445","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_overall_search","same day conversion attributed to core search, autocomplete, cuisine filters, and vertical search","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:15.141152000","icon treatment",0.275667280000000000,8480548,0.275565730000000000,8231811,-0.000412360000000000,-0.001394150000000000,0.000569430000000000,\\N,-0.000113670000000000,-0.000384320000000000,0.000156970000000000,\\N,0.410394060000000000,"\N","0b8093bf-0a62-4578-a3fd-5d43e43bfc08","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_overall_search","same day conversion attributed to core search, autocomplete, cuisine filters, and vertical search","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:15.136138000","no icon treatment",0.275667280000000000,8480548,0.275619500000000000,8227061,-0.000106190000000000,-0.001088560000000000,0.000876180000000000,\\N,-0.000029270000000000,-0.000300080000000000,0.000241530000000000,\\N,0.832215080000000000,"\N","0b8093bf-0a62-4578-a3fd-5d43e43bfc08","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_pill_filter","same day conversion attributed to pill filter","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:40:53.352074000","no icon treatment",0.006929050000000000,8480548,0.006970330000000000,8227061,0.006287000000000000,-0.001511020000000000,0.014085010000000000,\\N,0.000043560000000000,-0.000010470000000000,0.000097600000000000,\\N,0.114065050000000000,"success","a694e828-a06a-4ae3-8d29-2c02ef440cc6","increase","directional positive"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_pill_filter","same day conversion attributed to pill filter","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:40:53.345696000","icon treatment",0.006929050000000000,8480548,0.006924410000000000,8231811,-0.000725310000000000,-0.008497260000000000,0.007046630000000000,\\N,-0.000005030000000000,-0.000058880000000000,0.000048830000000000,\\N,0.854866130000000000,"success","a694e828-a06a-4ae3-8d29-2c02ef440cc6","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_reorder","same day conversion attributed to reorder","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:40:48.768996000","icon treatment",0.007924650000000000,8480548,0.007900340000000000,8231811,-0.003397200000000000,-0.011375950000000000,0.004581550000000000,\\N,-0.000026920000000000,-0.000090150000000000,0.000036310000000000,\\N,0.403991000000000000,"success","c8a24231-cd0e-42e2-9d82-6b6a2dbcf3f8","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_reorder","same day conversion attributed to reorder","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:40:48.761939000","no icon treatment",0.007924650000000000,8480548,0.007858180000000000,8227061,-0.008071360000000000,-0.016020350000000000,-0.000122380000000000,\\N,-0.000063960000000000,-0.000126960000000000,-0.000000970000000000,\\N,0.046575590000000000,"success","c8a24231-cd0e-42e2-9d82-6b6a2dbcf3f8","increase","significant negative"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_store_card_menu_item","same day conversion attributed to store card menu item","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:05.652429000","no icon treatment",0.000080540000000000,8480548,0.000084300000000000,8227061,0.046705070000000000,-0.009611850000000000,0.103021990000000000,\\N,0.000003760000000000,-0.000000770000000000,0.000008300000000000,\\N,0.104067040000000000,"success","8b72db22-d491-490e-8dec-5694cdad82d5","increase","directional positive"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_store_card_menu_item","same day conversion attributed to store card menu item","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:05.657983000","icon treatment",0.000080540000000000,8480548,0.000081440000000000,8231811,0.011204770000000000,-0.044167820000000000,0.066577360000000000,\\N,0.000000900000000000,-0.000003560000000000,0.000005360000000000,\\N,0.691660130000000000,"success","8b72db22-d491-490e-8dec-5694cdad82d5","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_store_card_merchant_name","same day conversion attributed to store card merchant name","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:40:29.936035000","icon treatment",0.000343290000000000,8480548,0.000335400000000000,8231811,-0.023085570000000000,-0.055140240000000000,0.008969090000000000,\\N,-0.000007930000000000,-0.000018930000000000,0.000003080000000000,\\N,0.158081300000000000,"success","9ef6f799-7b17-44ed-8864-422218d71571","increase","directional negative"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_store_card_merchant_name","same day conversion attributed to store card merchant name","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:40:29.942544000","no icon treatment",0.000343290000000000,8480548,0.000346590000000000,8227061,0.009751660000000000,-0.022891070000000000,0.042394380000000000,\\N,0.000003350000000000,-0.000007860000000000,0.000014550000000000,\\N,0.558199560000000000,"success","9ef6f799-7b17-44ed-8864-422218d71571","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_traditional_carousel","same day conversion attributable to traditional carousel","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:20.477656000","no icon treatment",0.186264530000000000,8480548,0.186015380000000000,8227061,-0.000734170000000000,-0.002052190000000000,0.000583860000000000,\\N,-0.000136750000000000,-0.000382250000000000,0.000108750000000000,\\N,0.274947860000000000,"success","910485ce-25ca-4ff3-a2a0-25efffe609b3","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_traditional_carousel","same day conversion attributable to traditional carousel","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:20.470710000","icon treatment",0.186264530000000000,8480548,0.186356680000000000,8231811,0.000426010000000000,-0.000892810000000000,0.001744840000000000,\\N,0.000079350000000000,-0.000166300000000000,0.000325000000000000,\\N,0.526655840000000000,"success","910485ce-25ca-4ff3-a2a0-25efffe609b3","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_traditional_carousel_landing_page","same day conversion attributed to traditional carousel landing page","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:33.865409000","icon treatment",0.012012710000000000,8480548,0.012038740000000000,8231811,0.002032870000000000,-0.003307890000000000,0.007373620000000000,\\N,0.000024420000000000,-0.000039740000000000,0.000088580000000000,\\N,0.455651110000000000,"success","a5704170-b47d-4049-b224-c3feba9fc3f4","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_traditional_carousel_landing_page","same day conversion attributed to traditional carousel landing page","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:33.871106000","no icon treatment",0.012012710000000000,8480548,0.012004830000000000,8227061,-0.000522860000000000,-0.005860100000000000,0.004814380000000000,\\N,-0.000006280000000000,-0.000070400000000000,0.000057830000000000,\\N,0.847738010000000000,"success","a5704170-b47d-4049-b224-c3feba9fc3f4","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_unattributable","same day conversion surface unattributed due to lack of event history or data logging gap","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:40:59.833913000","no icon treatment",0.045868740000000000,8480548,0.045844650000000000,8227061,-0.000377580000000000,-0.002808280000000000,0.002053120000000000,\\N,-0.000017320000000000,-0.000128810000000000,0.000094170000000000,\\N,0.760780060000000000,"success","51c529fd-df53-4718-b550-1135360db393","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_unattributable","same day conversion surface unattributed due to lack of event history or data logging gap","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:40:59.841985000","icon treatment",0.045868740000000000,8480548,0.045885100000000000,8231811,0.000374260000000000,-0.002057110000000000,0.002805630000000000,\\N,0.000017170000000000,-0.000094360000000000,0.000128690000000000,\\N,0.762882870000000000,"success","51c529fd-df53-4718-b550-1135360db393","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_vertical_search","same day conversion attributed to vertical search","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:42:40.708174000","icon treatment",0.000066690000000000,8480548,0.000067600000000000,8231811,0.013625100000000000,-0.049090390000000000,0.076340590000000000,\\N,0.000000910000000000,-0.000003270000000000,0.000005090000000000,\\N,0.670248450000000000,"success","e2736c3d-509d-4e6d-9aa0-1a4089dcfe19","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_same_day_conversion_surface_vertical_search","same day conversion attributed to vertical search","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:42:40.701725000","no icon treatment",0.000066690000000000,8480548,0.000067160000000000,8227061,0.007103080000000000,-0.054237400000000000,0.068443560000000000,\\N,0.000000470000000000,-0.000003620000000000,0.000004560000000000,\\N,0.820455610000000000,"success","e2736c3d-509d-4e6d-9aa0-1a4089dcfe19","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_visit_rate","number of visits Cx made within time window / number of Cx exposed to the experiment","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:45.891079000","no icon treatment",3.337485000000000000,10697229,3.337207000000000000,10377837,0.000020710000000000,-0.000612320000000000,0.000653740000000000,\\N,0.000069130000000000,-0.002043590000000000,0.002181860000000000,\\N,0.948862380000000000,"\N","2f98733a-6c1a-4cc9-8cde-3b1d69f092e4","increase","flat"
"enable_item_order_count_l30d_badge","42618d04-fef1-467c-92d5-63f96bc65157","enable_item_order_count_l30d_badge","dsmp_visit_rate","number of visits Cx made within time window / number of Cx exposed to the experiment","METRIC_DIRECTIONALITY_INCREASE","2025-08-09 02:41:45.884868000","icon treatment",3.337485000000000000,10697229,3.338552000000000000,10384642,0.000257720000000000,-0.000375050000000000,0.000890490000000000,\\N,0.000860130000000000,-0.001251740000000000,0.002971990000000000,\\N,0.424718520000000000,"\N","2f98733a-6c1a-4cc9-8cde-3b1d69f092e4","increase","flat"
